prestashop_product_id,shobi_code,shobi_name,reference,reference_prefix,inspired_by,category,price_from_eur,official_description,url,first_seen,last_seen,status,classification_rule,source,source_row,esito_revisione,livello_verifica,nome_recuperato,search_query_revisionata,nome_abbinato,marchio_abbinato,url_parfumo_abbinato,nome_proposto,marchio_proposto,url_proposto,motivazione_revisione,fonti_revisione,numero_candidati,data_revisione
649,559-DOL,559-DOL W,WP149,WP,LIGHT BLUE LOVE IN CAPRI,Fragrances For Women,9.0,559-DOL Inspired by the fragrance notes of LIGHT BLUE LOVE IN CAPRI.,https://leparfum.com.gr/en/fragrances-for-women/559-dol-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1957,match corretto,corrispondenza testuale su candidati originali,,LIGHT BLUE LOVE IN CAPRI,Light Blue Love In Capri,Dolce Gabbana,https://www.parfumo.com/Perfumes/Dolce_Gabbana/Light_Blue_Love_in_Capri,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DOL. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/559-dol-w | https://www.parfumo.com/Perfumes/Dolce_Gabbana/Light_Blue_Love_in_Capri,5,2026-09-03
648,558-DOL,558-DOL W,WP148,WP,LIGHT BLUE ESCAPE TO PANAREA,Fragrances For Women,9.0,558-DOL Inspired by the fragrance notes of LIGHT BLUE ESCAPE TO PANAREA.,https://leparfum.com.gr/en/fragrances-for-women/558-dol-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1958,match corretto,corrispondenza testuale su candidati originali,,LIGHT BLUE ESCAPE TO PANAREA,Light Blue Escape To Panarea,Dolce Gabbana,https://www.parfumo.com/Perfumes/Dolce_Gabbana/Light_Blue_Escape_to_Panarea,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DOL. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/558-dol-w | https://www.parfumo.com/Perfumes/Dolce_Gabbana/Light_Blue_Escape_to_Panarea,1,2026-09-03
647,557-DOL,557-DOL W,WP147,WP,LIGHT BLUE,Fragrances For Women,9.0,557-DOL W Inspired by the fragrance notes of LIGHT BLUE.,https://leparfum.com.gr/en/fragrances-for-women/557-dol-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1959,match corretto,corrispondenza testuale su candidati originali,,LIGHT BLUE,Light-blue-eau-de-toilette,Dolce Gabbana,https://www.parfumo.com/Perfumes/Dolce_Gabbana/light-blue-eau-de-toilette,,,,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva.",https://leparfum.com.gr/en/fragrances-for-women/557-dol-w | https://www.parfumo.com/Perfumes/Dolce_Gabbana/light-blue-eau-de-toilette,10,2026-09-03
646,556-DOL,556-DOL WP,WP146,WP,L' EAU THE ONE,Fragrances For Women,9.0,556-DOL Inspired by the fragrance notes of L' EAU THE ONE.,https://leparfum.com.gr/en/fragrances-for-women/556-dol-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1960,match corretto,verifica mirata delle fonti,,L' EAU THE ONE,L'Eau The One,Dolce & Gabbana,https://www.parfumo.com/Perfumes/Dolce_Gabbana/LEau_The_One,,,,Nome L' EAU THE ONE/L'Eau The One coincidente dopo normalizzazione; marchio Dolce & Gabbana coerente con il codice DOL e fonte Parfumo concordante.,https://leparfum.com.gr/en/fragrances-for-women/556-dol-wp | https://www.parfumo.com/Perfumes/Dolce_Gabbana/LEau_The_One,2,2026-09-03
645,555-DOL,555-DOL WP,WP145,WP,DOLCE GARDEN,Fragrances For Women,9.0,555-DOL WP Inspired by the fragrance notes of DOLCE GARDEN. A floral-gourmand fragrance,https://leparfum.com.gr/en/fragrances-for-women/555-dol-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1961,match corretto,corrispondenza testuale su candidati originali,,DOLCE GARDEN,Dolce Garden,Dolce Gabbana,https://www.parfumo.com/Perfumes/Dolce_Gabbana/Dolce_Garden,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DOL. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/555-dol-wp | https://www.parfumo.com/Perfumes/Dolce_Gabbana/Dolce_Garden,3,2026-09-03
644,554-DOL,554-DOL WP,WP144,WP,DOLCE FLORAL DROPS,Fragrances For Women,9.0,554-DOL Inspired by the fragrance notes of DOLCE FLORAL DROPS.,https://leparfum.com.gr/en/fragrances-for-women/554-dol-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1962,match corretto,corrispondenza testuale su candidati originali,,DOLCE FLORAL DROPS,Dolce Floral Drops,Dolce Gabbana,https://www.parfumo.com/Perfumes/Dolce_Gabbana/Dolce_Floral_Drops,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DOL. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/554-dol-wp | https://www.parfumo.com/Perfumes/Dolce_Gabbana/Dolce_Floral_Drops,1,2026-09-03
642,552-DOL,552-DOL WP,WP142,WP,ANTHOLOGY L'IMPERATRICE 3,Fragrances For Women,9.0,552-DOL Inspired by the fragrance notes of ANTHOLOGY L'IMPERATRICE 3.,https://leparfum.com.gr/en/fragrances-for-women/552-dol-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1963,match corretto,Shobi + codice marchio fortemente corroborato,,ANTHOLOGY L'IMPERATRICE 3,ANTHOLOGY L'IMPERATRICE 3,Dolce & Gabbana,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/552-dol-wp | https://www.parfumo.com/Perfumes/Dolce_Gabbana/l-imperatrice | https://www.parfumo.com/Perfumes/Dolce_Gabbana/l-imperatrice-limited-edition | https://www.parfumo.com/Perfumes/Dolce_Gabbana/l-imperatrice-royale | https://www.parfumo.com/Perfumes/Dolce_Gabbana/the-only-one-eau-de-parfum | https://www.parfumo.com/Perfumes/Dolce_Gabbana/Dolce | https://www.parfumo.com/Perfumes/Dolce_Gabbana/Dolce__Gabbana_pour_Femme,7,2026-09-03
641,551-COUR,551-COUR WP,WP141,WP,HYPERBOLE - COURREGES,Fragrances For Women,9.0,inspired by the fragrance notes of HYPERBOLE - COURREGES.,https://leparfum.com.gr/en/fragrances-for-women/hyperbole-courreges-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1964,match corretto,corrispondenza testuale su candidati originali,,HYPERBOLE - COURREGES,Hyperbole,Courreges,https://www.parfumo.com/Perfumes/Courreges/Hyperbole,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi COUR. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/hyperbole-courreges-type | https://www.parfumo.com/Perfumes/Courreges/Hyperbole,1,2026-09-03
640,550-COA,550-COA WP,WP140,WP,COACH THE FRAGRANCE - COACH,Fragrances For Women,9.0,inspired by the fragrance notes of COACH THE FRAGRANCE - COACH.,https://leparfum.com.gr/en/fragrances-for-women/coach-the-fragrance-coach-clone,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1965,match corretto,"verifica conclusiva individuale: nome, marchio e variante dimostrati",Coach Eau de Parfum,COACH THE FRAGRANCE - COACH,Coach Eau de Parfum,Coach,https://www.parfumo.com/Perfumes/Coach/Coach_the_Fragrance,,,,RIESAME INDIVIDUALE 2026-09-04: La voce Shobi “Coach The Fragrance” e la categoria donna identificano l’originale; Coach conferma Eau de Parfum e le note di lampone e rosa turca.,https://leparfum.com.gr/en/fragrances-for-women/coach-the-fragrance-coach-clone | https://www.parfumo.com/Perfumes/Coach/Coach | https://www.parfumo.com/Perfumes/Coach/Coach_2016_Eau_de_Parfum | https://www.parfumo.com/Perfumes/Coach/coach-for-men-eau-de-parfum | https://www.parfumo.com/Perfumes/Coach/Coach_Floral | https://www.parfumo.com/Perfumes/Coach/Coach_Platinum | https://www.parfumo.com/Perfumes/Coach/Coach_Eau_de_Toilette | https://www.coach.com/products/eau-de-parfum-30ml/B2003.html | https://www.parfumo.com/Perfumes/Coach/Coach_the_Fragrance,9,2026-09-04
639,549-CLI,549-CLI WP,WP139,WP,SIMPLY - CLINIQUE,Fragrances For Women,9.0,Inspired by the fragrance notes of SIMPLY - CLINIQUE.,https://leparfum.com.gr/en/fragrances-for-women/simply-clinique-fragrance-dupe,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1966,match corretto,corrispondenza testuale su candidati originali,,SIMPLY - CLINIQUE,Simply,Clinique,https://www.parfumo.com/Perfumes/Clinique/Simply,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi CLI. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/simply-clinique-fragrance-dupe | https://www.parfumo.com/Perfumes/Clinique/Simply,1,2026-09-03
638,548-CLI,548-CLI WP,WP138,WP,HAPPY - CLINIQUE,Fragrances For Women,9.0,Inspired by the fragrance notes of HAPPY - CLINIQUE.,https://leparfum.com.gr/en/fragrances-for-women/happy-woman-clinique-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1967,match corretto,corrispondenza testuale su candidati originali,,HAPPY - CLINIQUE,Happy,Clinique,https://www.parfumo.com/Perfumes/Clinique/Happy,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi CLI. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/happy-woman-clinique-type | https://www.parfumo.com/Perfumes/Clinique/Happy,10,2026-09-03
637,547-CLI,547-CLI WP,WP137,WP,BEYOND ROSE - CLINIQUE,Fragrances For Women,9.0,Inspired by the fragrance notes of BEYOND ROSE - CLINIQUE.,https://leparfum.com.gr/en/fragrances-for-women/beyond-rose-clinique-clone,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1968,match corretto,corrispondenza testuale su candidati originali,,BEYOND ROSE - CLINIQUE,Beyond Rose,Clinique,https://www.parfumo.com/Perfumes/Clinique/Beyond_Rose,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi CLI. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/beyond-rose-clinique-clone | https://www.parfumo.com/Perfumes/Clinique/Beyond_Rose,1,2026-09-03
636,546-CLI,546-CLI WP,WP136,WP,AROMATICS IN WHITE - CLINIQUE,Fragrances For Women,9.0,Inspired by the fragrance notes of AROMATICS IN WHITE - CLINIQUE.,https://leparfum.com.gr/en/fragrances-for-women/aromatics-in-white-clinique-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1969,match corretto,corrispondenza testuale su candidati originali,,AROMATICS IN WHITE - CLINIQUE,Aromatics In White,Clinique,https://www.parfumo.com/Perfumes/Clinique/Aromatics_In_White,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi CLI. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/aromatics-in-white-clinique-type | https://www.parfumo.com/Perfumes/Clinique/Aromatics_In_White,1,2026-09-03
635,545-CLI,545-CLI WP,WP135,WP,AROMATICS ELIXIR - CLINIQUE,Fragrances For Women,9.0,Inspired by the fragrance notes of AROMATICS ELIXIR - CLINIQUE.,https://leparfum.com.gr/en/fragrances-for-women/aromatics-elixir-clinique-clone,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1970,match corretto,"verifica conclusiva individuale: nome, marchio e variante dimostrati",Aromatics Elixir Eau de Parfum,AROMATICS ELIXIR - CLINIQUE,Aromatics Elixir Eau de Parfum,Clinique,https://www.parfumo.com/Perfumes/Clinique/Aromatics_Elixir_Eau_de_Parfum,,,,RIESAME INDIVIDUALE 2026-09-04: Nome e accordi Shobi identificano l’originale Aromatics Elixir; Clinique conferma Eau de Parfum Spray.,https://leparfum.com.gr/en/fragrances-for-women/aromatics-elixir-clinique-clone | https://www.clinique.com/product/1584/5390/fragrance/gifts/fragrance-gifts-sets/aromatics-elixir-eau-de-parfum-spray | https://www.parfumo.com/Perfumes/Clinique/Aromatics_Elixir_Eau_de_Parfum,7,2026-09-04
634,544-DRC,544-DRC W,WP134,WP,TENDRE POISON,Fragrances For Women,9.0,544-DRC W Inspired by the fragrance notes of TENDRE POISON.,https://leparfum.com.gr/en/fragrances-for-women/544-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1971,dubbio,riesame individuale completo: dubbio residuo non forzabile,,TENDRE POISON,,,,,,,"RIESAME INDIVIDUALE 2026-09-04 (1971, TENDRE POISON): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca.",https://leparfum.com.gr/en/fragrances-for-women/544-drc-w,4,2026-09-04
633,542-DRC,542-DRC W,WP133,WP,PURE POISON,Fragrances For Women,9.0,542-DRC W Inspired by the fragrance notes of PURE POISON.,https://leparfum.com.gr/en/fragrances-for-women/542-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1972,match corretto,corrispondenza testuale su candidati originali,,PURE POISON,Pure Poison,Dior,https://www.parfumo.com/Perfumes/Dior/Pure_Poison,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DRC. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/542-drc-w | https://www.parfumo.com/Perfumes/Dior/Pure_Poison,2,2026-09-03
632,541-DRC,541-DRC W,WP132,WP,POISON GIRL,Fragrances For Women,9.0,541-DRC W Inspired by the fragrance notes of POISON GIRL,https://leparfum.com.gr/en/fragrances-for-women/541-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1973,dubbio,riesame individuale completo: dubbio residuo non forzabile,,POISON GIRL,,,,,,,"RIESAME INDIVIDUALE 2026-09-04 (1973, POISON GIRL): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca.",https://leparfum.com.gr/en/fragrances-for-women/541-drc-w,3,2026-09-04
631,540-DRC,540-DRC W,WP131,WP,POISON,Fragrances For Women,9.0,540-DRC W Inspired by the fragrance notes of POISON,https://leparfum.com.gr/en/fragrances-for-women/540-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1974,match corretto,corrispondenza testuale su candidati originali,,POISON,Poison,Dior,https://www.parfumo.com/Perfumes/Dior/Poison_Eau_de_Toilette,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DRC. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/540-drc-w | https://www.parfumo.com/Perfumes/Dior/Poison_Eau_de_Toilette,10,2026-09-03
630,537-DRC,537-DRC W,WP130,WP,Fragrance MISS CHERIE,Fragrances For Women,9.0,537-DRC W Inspired by the fragrance notes of Fragrance MISS CHERIE,https://leparfum.com.gr/en/fragrances-for-women/537-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1975,match corretto,Shobi + codice marchio fortemente corroborato,,Fragrance MISS CHERIE,Fragrance MISS CHERIE,Dior,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/537-drc-w | https://www.parfumo.com/Perfumes/Dior/Miss_Dior_Cherie | https://www.parfumo.com/Perfumes/Dior/Miss_Dior_Original | https://www.parfumo.com/Perfumes/Dior/Miss_Dior_Cherie_Eau_de_Parfum_2011 | https://www.parfumo.com/Perfumes/Dior/Miss_Dior_Cherie_Eau_de_Toilette_2010 | https://www.parfumo.com/Perfumes/Dior/Miss_Dior | https://www.parfumo.com/Perfumes/Dior/miss-dior-parfum-parfum,12,2026-09-03
629,536-DRC,536-DRC W,WP129,WP,BLOOMING BOUQUET,Fragrances For Women,9.0,"536-DRC W Inspired by the fragrance notes of BLOOMING BOUQUET. Fragrance floral, rose, fresh, fruity, musky, powdery, citrus, sweet.",https://leparfum.com.gr/en/fragrances-for-women/536-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1976,match corretto,Shobi + codice marchio fortemente corroborato,,BLOOMING BOUQUET,BLOOMING BOUQUET,Dior,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/536-drc-w,9,2026-09-03
628,535-DRC,535-DRC W,WP128,WP,MISS ABSOLUTELY BLOOMING,Fragrances For Women,9.0,535-DRC W Inspired by the fragrance notes of MISS ABSOLUTELY BLOOMING,https://leparfum.com.gr/en/fragrances-for-women/535-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1977,match corretto,revisione precedente conservata,,MISS ABSOLUTELY BLOOMING,Miss Dior Absolutely Blooming,Dior,https://www.parfumo.com/Perfumes/Dior/Miss_Dior_Absolutely_Blooming,,,,Nome e versione corrispondono; cambiano ordine delle parole o inclusione del marchio nel nome. Confronto: «MISS ABSOLUTELY BLOOMING» / «Miss Dior Absolutely Blooming» (Dior).,https://leparfum.com.gr/en/fragrances-for-women/535-drc-w | https://www.parfumo.com/Perfumes/Dior/Miss_Dior_Absolutely_Blooming,1,2026-09-03
627,534-DRC,534-DRC W,WP127,WP,MISS,Fragrances For Women,9.0,534-DRC W Inspired by the fragrance notes of MISS. Flowery fragrance.,https://leparfum.com.gr/en/fragrances-for-women/534-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1978,match corretto,Shobi + codice marchio fortemente corroborato,,MISS,MISS,Dior,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/534-drc-w,10,2026-09-03
626,533-DRC,533-DRC W,WP126,WP,MIDNIGHT POISON,Fragrances For Women,9.0,533-DRC W Inspired by the fragrance notes of MIDNIGHT POISON.,https://leparfum.com.gr/en/fragrances-for-women/533-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1979,dubbio,riesame individuale completo: dubbio residuo non forzabile,,MIDNIGHT POISON,,,,,,,"RIESAME INDIVIDUALE 2026-09-04 (1979, MIDNIGHT POISON): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca.",https://leparfum.com.gr/en/fragrances-for-women/533-drc-w,6,2026-09-04
625,532-DRC,532-DRC W,WP125,WP,JOY,Fragrances For Women,9.0,"532-DRC W Inspired by the fragrance notes of JOY. Vibrant smile of flowers and citrus fruits, the smooth caress of woods and the serenity of musks.",https://leparfum.com.gr/en/fragrances-for-women/532-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1980,match corretto,corrispondenza testuale su candidati originali,,JOY,Joy,Dior,https://www.parfumo.com/Perfumes/Dior/Joy,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DRC. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/532-drc-w | https://www.parfumo.com/Perfumes/Dior/Joy,10,2026-09-03
624,531-DRC,531-DRC W,WP124,WP,J' ADORE IN JOY,Fragrances For Women,9.0,531-DRC W Inspired by the fragrance notes of J' ADORE IN JOY. Floral with a salty taste.,https://leparfum.com.gr/en/fragrances-for-women/531-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1981,match corretto,corrispondenza testuale su candidati originali,,J' ADORE IN JOY,J Adore In Joy,Dior,https://www.parfumo.com/Perfumes/Dior/J_adore_In_Joy,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DRC. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/531-drc-w | https://www.parfumo.com/Perfumes/Dior/J_adore_In_Joy,1,2026-09-03
623,530-DRC,530-DRC W,WP123,WP,J' ADORE,Fragrances For Women,9.0,530-DRC W Inspired by the fragrance notes of J' ADORE.,https://leparfum.com.gr/en/fragrances-for-women/530-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1982,match corretto,corrispondenza testuale su candidati originali,,J' ADORE,J Adore,Dior,https://www.parfumo.com/Perfumes/Dior/J_Adore,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DRC. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/530-drc-w | https://www.parfumo.com/Perfumes/Dior/J_Adore,10,2026-09-03
622,529-DRC,529-DRC W,WP122,WP,HYPNOTIC POISON EAU SENSUELLE,Fragrances For Women,9.0,529-DRC W Inspired by the fragrance notes of HYPNOTIC POISON EAU SENSUELLE.,https://leparfum.com.gr/en/fragrances-for-women/529-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1983,match corretto,corrispondenza testuale su candidati originali,,HYPNOTIC POISON EAU SENSUELLE,Hypnotic Poison Eau Sensuelle,Dior,https://www.parfumo.com/Perfumes/Dior/Hypnotic_Poison_Eau_Sensuelle,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DRC. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/529-drc-w | https://www.parfumo.com/Perfumes/Dior/Hypnotic_Poison_Eau_Sensuelle,1,2026-09-03
621,528-DRC,528-DRC W,WP121,WP,HYPNOTIC POISON,Fragrances For Women,9.0,528-DRC W Inspired by the fragrance notes of HYPNOTIC POISON.,https://leparfum.com.gr/en/fragrances-for-women/528-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1984,dubbio,riesame individuale completo: dubbio residuo non forzabile,,HYPNOTIC POISON,,,,,,,"RIESAME INDIVIDUALE 2026-09-04 (1984, HYPNOTIC POISON): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca.",https://leparfum.com.gr/en/fragrances-for-women/528-drc-w,9,2026-09-04
620,527-DRC,527-DRC W,WP120,WP,GRAND BAL,Fragrances For Women,9.0,527-DRC W Inspired by the fragrance notes of GRAND BAL.,https://leparfum.com.gr/en/fragrances-for-women/527-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1985,match corretto,corrispondenza testuale su candidati originali,,GRAND BAL,La Collection Privee Grand Bal,Dior,https://www.parfumo.com/Perfumes/Dior/La_Collection_Privee_Grand_Bal,,,,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva.",https://leparfum.com.gr/en/fragrances-for-women/527-drc-w | https://www.parfumo.com/Perfumes/Dior/La_Collection_Privee_Grand_Bal,4,2026-09-03
619,526-DRC,526-DRC W,WP119,WP,ESCALE A PORTOFINO,Fragrances For Women,9.0,526-DRC W Inspired by the fragrance notes of ESCALE A PORTOFINO,https://leparfum.com.gr/en/fragrances-for-women/526-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1986,match corretto,corrispondenza testuale su candidati originali,,ESCALE A PORTOFINO,Escale A Portofino,Dior,https://www.parfumo.com/Perfumes/Dior/Escale_a_Portofino,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DRC. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/526-drc-w | https://www.parfumo.com/Perfumes/Dior/Escale_a_Portofino,1,2026-09-03
618,525-DRC,525-DRC W,WP118,WP,DUNE,Fragrances For Women,9.0,525-DRC W Inspired by the fragrance notes of DUNE.,https://leparfum.com.gr/en/fragrances-for-women/525-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1987,dubbio,riesame individuale completo: dubbio residuo non forzabile,,DUNE,,,,,,,"RIESAME INDIVIDUALE 2026-09-04 (1987, DUNE): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca.",https://leparfum.com.gr/en/fragrances-for-women/525-drc-w,10,2026-09-04
