shobi_code,prestashop_product_id,shobi_inspired_by,classification,reason,fragrantica_id,fragrantica_brand,fragrantica_perfume,fragrantica_url,match_type,score,identity_score,identity_gate,review_class,secondary_names,secondary_brands
1198-LAL,283,ENCRE NOIR - LALIQUE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1834,Lalique,Encre Noire,https://www.fragrantica.com/p/1834,WEB_VERIFIED_FRAGRANTICA,1.0000,0.7586,REVIEW,NAME_PRESENT_LOW_SCORE,,Lalique
1201-LBI,1914,Venezia Uomo,VERIFIED,WEB_VERIFIED_FRAGRANTICA,3002,,,https://www.fragrantica.com/perfume/Laura-Biagiotti/Venezia-Uomo-3002.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Laura Biagiotti
1204-LOE,288,Solo Cedro,VERIFIED,EXACT_BRAND_CLEAN_NAME,30321,Loewe,Solo Loewe Cedro,https://www.fragrantica.com/perfume/Loewe/Solo-Loewe-Cedro-30321.html,EXACT_BRAND_CLEAN_NAME,1.0000,0.7692,REVIEW,NAME_PRESENT_LOW_SCORE,,Loewe
1205-LOL,2099,Au Masculin,VERIFIED,WEB_VERIFIED_FRAGRANTICA,458,,,https://www.fragrantica.com/perfume/Lolita-Lempicka/Lolita-Lempicka-Au-Masculin-458.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Lolita Lempicka
1224-APO,,SCULPTURE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,925,,,https://www.fragrantica.com/perfume/Nikos/Sculpture-Homme-925.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1236-PAL,1918,Minotaure,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1695,,,https://www.fragrantica.com/perfume/Paloma-Picasso/Minotaure-1695.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Paloma Picasso
1245-PRA,322,PRADA AMBER,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1045,,,https://www.fragrantica.com/perfume/Prada/Prada-Amber-1045.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Prada
1251-ROM,,ROYAL BLUE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,21103,,,https://www.fragrantica.com/perfume/Romane/Royal-Blue-21103.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1254-RCAV,331,JUST HIM - ROBERTO CAVALLI,VERIFIED,WEB_VERIFIED_FRAGRANTICA,848,Roberto Cavalli,Just Cavalli Him,https://www.fragrantica.com/perfume/Roberto-Cavalli/Just-Cavalli-Him-848.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.6750,REVIEW,NAME_PRESENT_LOW_SCORE,,Roberto Cavalli
1259-SHU,,OLD SPICE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,14746,,,https://www.fragrantica.com/perfume/Shulton-Company/Old-Spice-Original-14746.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1483-DSQ,,POTION,VERIFIED,WEB_VERIFIED_FRAGRANTICA,12937,,,https://www.fragrantica.com/perfume/DSQUARED2/Potion-12937.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1495-BRB,2275,Her-london-dream-eau-de-,VERIFIED,SAFE_TOKEN_SAME_BRAND,60795,Burberry,Burberry Her London Dream,https://www.fragrantica.com/perfume/Burberry/Burberry-Her-London-Dream-60795.html,SAFE_TOKEN_SAME_BRAND,0.9760,0.6667,REVIEW,NAME_PRESENT_LOW_SCORE,,Burberry
1496-BRB,538,BURBERRY WEEKEND,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1000,,,https://www.fragrantica.com/perfume/Burberry/Weekend-for-Women-1000.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Burberry
1502-CHA,2276,the fragrance COCON MADEM L'EAU PRIVEE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,62194,Chanel,Coco Mademoiselle L'Eau Privee,https://www.fragrantica.com/p/62194,WEB_VERIFIED_FRAGRANTICA,1.0000,0.6765,REVIEW,NAME_PRESENT_LOW_SCORE,,Chanel
1542-JOM,2740,English Oak & Redcurrant by Jo Malone London,VERIFIED,SAFE_TOKEN_SAME_BRAND,46186,Jo Malone London,English Oak Redcurrant,https://www.fragrantica.com/perfume/Jo-Malone-London/English-Oak-Redcurrant-46186.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.6471,REVIEW,NAME_PRESENT_LOW_SCORE,,Jo Malone London
1551-VICT,2317,Tease-dreamer-eau-de-,VERIFIED,WEB_VERIFIED_FRAGRANTICA,54073,,,https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Dreamer-54073.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Victoria s Secret
1627-CLIV,2348,VANILLA ORCHID XXI ART DECO - CLIVE CHRISTIAN,VERIFIED,WEB_VERIFIED_FRAGRANTICA,50752,,,https://www.fragrantica.com/perfume/Clive-Christian/XXI-Art-Deco-Vanilla-Orchid-50752.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Clive Christian
1641-KHAL,2376,Aloha Parfum,VERIFIED,WEB_VERIFIED_FRAGRANTICA,22911,,,https://www.fragrantica.com/perfume/Khaltat/Aloha-22911.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Khaltat
1654-ACQ,4623,Colonia 1916,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1681,Acqua di Parma,Acqua di Parma Colonia,https://www.fragrantica.com/p/1681,WEB_VERIFIED_FRAGRANTICA,1.0000,0.4118,REVIEW,NAME_PRESENT_LOW_SCORE,,Acqua di Parma
1655-JOM,2400,Oat & Cornflower by Jo Malone London,VERIFIED,SAFE_TOKEN_SAME_BRAND,48318,Jo Malone London,Oat Cornflower,https://www.fragrantica.com/perfume/Jo-Malone-London/Oat-Cornflower-48318.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.5385,REVIEW,NAME_PRESENT_LOW_SCORE,,Jo Malone London
1658-GUR,2399,La Petite Robe Noire,VERIFIED,WEB_VERIFIED_FRAGRANTICA,14681,,,https://www.fragrantica.com/perfume/Guerlain/La-Petite-Robe-Noir-14681.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Guerlain
1659-CHRA,,BY NIGHT,VERIFIED,WEB_VERIFIED_FRAGRANTICA,6714,,,https://www.fragrantica.com/perfume/Christina-Aguilera/Christina-Aguilera-by-Night-6714.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1701-TOSC,,TOSCA,VERIFIED,WEB_VERIFIED_FRAGRANTICA,5796,,,https://www.fragrantica.com/perfume/Tosca/Tosca-5796.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1731-VICT,2516,TEASE CREAM CLOUD - VICTORIA'S SECRET,VERIFIED,SAFE_FUZZY_SAME_BRAND,68550,Victoria s Secret,Tease Creme Cloud,https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Creme-Cloud-68550.html,SAFE_FUZZY_SAME_BRAND,0.9412,0.6154,REVIEW,NAME_PRESENT_LOW_SCORE,,Victoria s Secret
1743-LBI,2825,Sotto Voce,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1185,,,https://www.fragrantica.com/perfume/Laura-Biagiotti/Sotto-Voce-1185.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Laura Biagiotti
1753-TEDL,,TED,VERIFIED,WEB_VERIFIED_FRAGRANTICA,5942,,,https://www.fragrantica.com/perfume/Ted-Lapidus/Ted-5942.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1754-HER,2609,VANILLE GALANTE HERMESSENCE - HERMES,VERIFIED,SAFE_TOKEN_SAME_BRAND,5213,Hermes,Hermessence Vanille Galante,https://www.fragrantica.com/perfume/Hermes/Hermessence-Vanille-Galante-5213.html,SAFE_TOKEN_SAME_BRAND,0.9860,0.6209,REVIEW,NAME_PRESENT_LOW_SCORE,,Hermes
1756-LBI,2826,ROMA - LAURA BIAGIOTTI,VERIFIED,WEB_VERIFIED_FRAGRANTICA,628,,,https://www.fragrantica.com/perfume/Laura-Biagiotti/Roma-628.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Laura Biagiotti
1763-JILS,,SUN,VERIFIED,WEB_VERIFIED_FRAGRANTICA,618,,,https://www.fragrantica.com/perfume/Jil-Sander/Sun-618.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1769-LTN,2624,the fragrance notes Roses,VERIFIED,WEB_VERIFIED_FRAGRANTICA,40495,,,https://www.fragrantica.com/perfume/Louis-Vuitton/Rose-des-Vents-40495.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Louis Vuitton
1784-ESC,2645,Summer-festival-eau-de-toilette,VERIFIED,WEB_VERIFIED_FRAGRANTICA,64643,Escada,Escada Summer Festival,https://www.fragrantica.com/p/64643,WEB_VERIFIED_FRAGRANTICA,1.0000,0.5660,REVIEW,NAME_PRESENT_LOW_SCORE,,Escada
1802-JOM,2672,Midnight Musk & Amber by Jo Malone London,VERIFIED,SAFE_TOKEN_SAME_BRAND,63920,Jo Malone London,Midnight Musk Amber,https://www.fragrantica.com/perfume/Jo-Malone-London/Midnight-Musk-Amber-63920.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.6129,REVIEW,NAME_PRESENT_LOW_SCORE,,Jo Malone London
1826-JOM,2703,Iris & White Musk by Jo Malone London,VERIFIED,SAFE_TOKEN_SAME_BRAND,12926,Jo Malone London,Iris White Musk,https://www.fragrantica.com/perfume/Jo-Malone-London/Iris-White-Musk-12926.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.5556,REVIEW,NAME_PRESENT_LOW_SCORE,,Jo Malone London
1827-JOM,2706,Tropical Cherimoya by Jo Malone London,VERIFIED,SAFE_TOKEN_SAME_BRAND,49602,Jo Malone London,Tropical Cherimoya Cologne,https://www.fragrantica.com/perfume/Jo-Malone-London/Tropical-Cherimoya-Cologne-49602.html,SAFE_TOKEN_SAME_BRAND,0.9560,0.7500,REVIEW,NAME_PRESENT_LOW_SCORE,,Jo Malone London
1828-LAN,2803,O OUI!,VERIFIED,WEB_VERIFIED_FRAGRANTICA,186,,,https://www.fragrantica.com/perfume/Lancome/O-Oui-186.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Lancome
1860-NAS,2765,ABSINT - NASOMATTO,VERIFIED,WEB_VERIFIED_FRAGRANTICA,4293,Nasomatto,Absinth,https://www.fragrantica.com/p/4293,WEB_VERIFIED_FRAGRANTICA,1.0000,0.5217,REVIEW,NAME_PRESENT_LOW_SCORE,,Nasomatto
1874-LTN,2783,CALIFORNIA Citrus fragrance for women and men,VERIFIED,WEB_VERIFIED_FRAGRANTICA,60388,,,https://www.fragrantica.com/perfume/Louis-Vuitton/California-Dream-60388.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Louis Vuitton
1885-WID,,LONDON,VERIFIED,WEB_VERIFIED_FRAGRANTICA,47781,,,https://www.fragrantica.com/perfume/Widian/Widian-London-47781.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1886-PARF,2797,DELINA LA ROSE - PDM,VERIFIED,WEB_VERIFIED_FRAGRANTICA,64667,,,https://www.fragrantica.com/perfume/Parfums-de-Marly/Delina-La-Ros-e-64667.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Parfums de Marly
1888-MOR,2794,Contessa,VERIFIED,WEB_VERIFIED_FRAGRANTICA,35669,,,https://www.fragrantica.com/perfume/Moresque/Contessa-35669.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Moresque
1893-CHA,2793,N-1-l-eau-rouge,VERIFIED,WEB_VERIFIED_FRAGRANTICA,71442,,,https://www.fragrantica.com/perfume/Chanel/N-1-de-Chanel-L-Eau-Rouge-71442.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Chanel
1896-ESC,2801,Cherry-in-japan,VERIFIED,WEB_VERIFIED_FRAGRANTICA,70279,,,https://www.fragrantica.com/perfume/Escada/Cherry-In-Japan-70279.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Escada
1899-ZARK,2878,The-muse,VERIFIED,WEB_VERIFIED_FRAGRANTICA,60665,,,https://www.fragrantica.com/perfume/ZARKOPERFUME/The-Muse-60665.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Zarko Perfume
1919-PRA,2857,Paradoxe-eau-de-,VERIFIED,SAFE_TOKEN_SAME_BRAND,75668,Prada,Prada Paradoxe,https://www.fragrantica.com/perfume/Prada/Prada-Paradoxe-75668.html,SAFE_TOKEN_SAME_BRAND,0.9860,0.5517,REVIEW,NAME_PRESENT_LOW_SCORE,,Prada
1921-VIV,2984,Boudoir-,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1532,,,https://www.fragrantica.com/perfume/Vivienne-Westwood/Boudoir-1532.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Vivienne Westwood
1926-KOS,3372,No. 4 Après l’Amour Eau de Parfum,VERIFIED,WEB_VERIFIED_FRAGRANTICA,53742,,,https://www.fragrantica.com/perfume/Thomas-Kosmala/No-4-Apres-l-Amour-Eau-de-Parfum-53742.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Thomas Kosmala
1927-AMG,2933,HONOUR - AMOUAGE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,12762,,,https://www.fragrantica.com/perfume/Amouage/Honour-Woman-12762.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Amouage
1929-BLG,3116,Le-gemme-tygar-eau-de-,VERIFIED,WEB_VERIFIED_FRAGRANTICA,41222,,,https://www.fragrantica.com/perfume/Bvlgari/Tygar-41222.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Bvlgari
1942-LAN,2948,Idole-l-eau-de-parfum-nectar,VERIFIED,EXACT_BRAND_CLEAN_NAME,74137,Lancome,Idole Nectar,https://www.fragrantica.com/perfume/Lancome/Idole-Nectar-74137.html,EXACT_BRAND_CLEAN_NAME,1.0000,0.7273,REVIEW,NAME_PRESENT_LOW_SCORE,,Lancome
1958-DRC,3336,Bois-d-argent-eau-de-,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1377,,,https://www.fragrantica.com/perfume/Dior/Bois-D-argent-1377.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Dior
1968-DOL,2975,LIGHT BLUE ITALIAN LOVE W,VERIFIED,WEB_VERIFIED_FRAGRANTICA,72621,,,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Italian-Love-72621.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Dolce & Gabbana
1975-ZARK,3357,PINK MOLéCULE 090.09 Eau de Parfum,VERIFIED,WEB_VERIFIED_FRAGRANTICA,25474,,,https://www.fragrantica.com/perfume/ZARKOPERFUME/PINK-MOL-CULE-090-09-25474.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,ZARKOPERFUME
1977-SHIS,3358,Ginza (2021),VERIFIED,WEB_VERIFIED_FRAGRANTICA,65234,,,https://www.fragrantica.com/perfume/Shiseido/Ginza-65234.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Shiseido
1978-ARM,3359,STRONGER WITH YOU INTENSENLY,VERIFIED,SAFE_TOKEN_SAME_BRAND,52802,Giorgio Armani,Emporio Armani Stronger With You Intensely,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Intensely-52802.html,SAFE_TOKEN_SAME_BRAND,0.9760,0.7714,REVIEW,NAME_PRESENT_LOW_SCORE,,Giorgio Armani
1980-HIND,3361,Emarati Musk Parfum,VERIFIED,WEB_VERIFIED_FRAGRANTICA,87692,,,https://www.fragrantica.com/perfume/Hind-Al-Oud/Emarati-Musk-87692.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Hind Al Oud
1981-KHAL,3362,Grá,VERIFIED,WEB_VERIFIED_FRAGRANTICA,22907,,,https://www.fragrantica.com/perfume/Khaltat/Gra-22907.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Khaltat
1984-ATTAR,3376,Musk Kashmir,VERIFIED,WEB_VERIFIED_FRAGRANTICA,38134,,,https://www.fragrantica.com/perfume/Attar-Collection/Musk-Kashmir-38134.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Attar Collection
1985-WID,3366,GOLD II SAHARA - WIDIAN,VERIFIED,WEB_VERIFIED_FRAGRANTICA,54883,,,https://www.fragrantica.com/perfume/WIDIAN/Gold-II-Sahara-54883.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Widian
1986-SOO,,NUR,VERIFIED,WEB_VERIFIED_FRAGRANTICA,10016,,,https://www.fragrantica.com/perfume/SoOud/Nur-10016.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1987-SON,3368,Le Parfum,VERIFIED,WEB_VERIFIED_FRAGRANTICA,4655,,,https://www.fragrantica.com/perfume/Sonia-Rykiel/Le-Parfum-4655.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Sonia Rykiel
1988-THEVE,3369,Arabesque,VERIFIED,WEB_VERIFIED_FRAGRANTICA,32670,,,https://www.fragrantica.com/perfume/The-Merchant-of-Venice/Arabesque-32670.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,The Merchant Of Venice
1989-VERT,,NARCOS'IS,VERIFIED,WEB_VERIFIED_FRAGRANTICA,47923,,,https://www.fragrantica.com/perfume/Vertus/Narcos-is-47923.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1996-LTN,3118,Heures d’Absence (2020),VERIFIED,WEB_VERIFIED_FRAGRANTICA,59485,,,https://www.fragrantica.com/perfume/Louis-Vuitton/Heures-d-Absence-59485.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Louis Vuitton
1998-LTN,3117,Citrus fragrance for women and men,VERIFIED,WEB_VERIFIED_FRAGRANTICA,53947,,,https://www.fragrantica.com/perfume/Louis-Vuitton/Afternoon-Swim-53947.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Louis Vuitton
2012-DOL,3241,Q QUEEN,VERIFIED,WEB_VERIFIED_FRAGRANTICA,78873,,,https://www.fragrantica.com/perfume/Dolce-Gabbana/Q-by-Dolce-Gabbana-78873.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Dolce & Gabbana
2016-PARELM,3374,Elixir d'Amour,VERIFIED,WEB_VERIFIED_FRAGRANTICA,50275,,,https://www.fragrantica.com/perfume/Parfums-d-Elmar/Elixir-d-Amour-50275.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Parfums d'Elmar
2017-DIE,3215,D,VERIFIED,WEB_VERIFIED_FRAGRANTICA,74965,,,https://www.fragrantica.com/perfume/Diesel/D-by-Diesel-74965.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Diesel
2018-ARM,3214,the notes CODE PARFUM,VERIFIED,WEB_VERIFIED_FRAGRANTICA,75126,,,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Parfum-75126.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Giorgio Armani
2021-ROJ,3440,Apex Roja Dove,VERIFIED,WEB_VERIFIED_FRAGRANTICA,72723,,,https://www.fragrantica.com/perfume/Roja-Dove/Apex-72723.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Roja Parfums
2028-ZARK,3453,Youth,VERIFIED,WEB_VERIFIED_FRAGRANTICA,75594,,,https://www.fragrantica.com/perfume/ZARKOPERFUME/Youth-75594.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Zarko Perfume
2036-GIS,3505,Ambassador Men Eau de Parfum,VERIFIED,WEB_VERIFIED_FRAGRANTICA,58226,,,https://www.fragrantica.com/perfume/Gisada/Ambassador-Men-58226.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Gisada
2044-LORV,,TEINT DE NEIGE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,5079,,,https://www.fragrantica.com/perfume/Lorenzo-Villoresi/Teint-de-Neige-5079.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
2051-PRFRO,3478,Acqua Di Sale,VERIFIED,WEB_VERIFIED_FRAGRANTICA,3886,,,https://www.fragrantica.com/perfume/Profumum-Roma/Acqua-di-Sale-3886.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Profumum Roma
2055-BAT,3533,Dream-bright-eau-de-,VERIFIED,WEB_VERIFIED_FRAGRANTICA,78849,,,https://www.fragrantica.com/p/78849,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Bath Body Works
2094-SHIS,3494,Ever Bloom,VERIFIED,WEB_VERIFIED_FRAGRANTICA,31202,,,https://www.fragrantica.com/perfume/Shiseido/Ever-Bloom-31202.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Shiseido
2095-VICT,3488,Strawberries-champagne-eau-de-toilette,VERIFIED,EXACT_PERFUME_BRAND_TEXT,8000,Victoria s Secret,Strawberries and Champagne,https://www.fragrantica.com/perfume/Victoria-s-Secret/Strawberries-and-Champagne-8000.html,EXACT_PERFUME_BRAND_TEXT,1.0000,0.6875,REVIEW,NAME_PRESENT_LOW_SCORE,,Victoria s Secret
2098-MIC,3493,Twilight Shimmer,VERIFIED,WEB_VERIFIED_FRAGRANTICA,50396,,,https://www.fragrantica.com/perfume/Michael-Kors/Twilight-Shimmer-50396.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Michael Kors
2122-GUR,3516,Aqua-allegoria-harvest-rosa-rossa,VERIFIED,EXACT_PERFUME_BRAND_TEXT,79472,Guerlain,Rosa Rossa Harvest,https://www.fragrantica.com/perfume/Guerlain/Rosa-Rossa-Harvest-79472.html,EXACT_PERFUME_BRAND_TEXT,1.0000,0.4961,REVIEW,NAME_PRESENT_LOW_SCORE,,Guerlain
2137-ROJ,3570,GREAT BRITAIN - ROJA DOVE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,32537,,,https://www.fragrantica.com/perfume/Roja-Dove/Great-Britain-32537.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Roja Parfums
2142-PARF,3574,PEGASUS EXCLUSIVE - PARFUMS DE MARLY,VERIFIED,SAFE_FUZZY_SAME_BRAND,63100,Parfums de Marly,Pegasus Exclusif,https://www.fragrantica.com/perfume/Parfums-de-Marly/Pegasus-Exclusif-63100.html,SAFE_FUZZY_SAME_BRAND,0.9091,0.6400,REVIEW,NAME_PRESENT_LOW_SCORE,,Parfums de Marly
2148-BAT,3596,Pure-wonder-eau-de-,VERIFIED,WEB_VERIFIED_FRAGRANTICA,70500,,,https://www.fragrantica.com/perfume/Bath-Body-Works/Pure-Wonder-70500.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Bath Body Works
2178-MON,3672,pour Homme,VERIFIED,WEB_VERIFIED_FRAGRANTICA,69818,Moncler,Moncler pour Homme,https://www.fragrantica.com/p/69818,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,NAME_PRESENT_LOW_SCORE,,Moncler
2185-DRC,3681,Eau Sauvage Extrme Intense,VERIFIED,EXACT_BRAND_CLEAN_NAME,72771,Dior,Eau Sauvage Extreme 2010,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Extreme-2010-72771.html,EXACT_BRAND_CLEAN_NAME,1.0000,0.7600,REVIEW,NAME_PRESENT_LOW_SCORE,,Dior
2190-ROJ,,DIAGHILEV,VERIFIED,WEB_VERIFIED_FRAGRANTICA,10109,,,https://www.fragrantica.com/perfume/Roja-Dove/Diaghilev-10109.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
2193-LTN,,NOUVEAU MONDE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,49753,,,https://www.fragrantica.com/perfume/Louis-Vuitton/Nouveau-Monde-49753.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
