product_id,code,reference,category,price_eur,inspired_by,description_short,url,image_url,page
645,555-DOL WP,WP145,Fragrances For Women,9,DOLCE GARDEN,555-DOL WP Inspired by the fragrance notes of DOLCE GARDEN. A floral-gourmand fragrance,https://leparfum.com.gr/en/fragrances-for-women/555-dol-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36724-home_default/555-dol-wp.jpg,91
644,554-DOL WP,WP144,Fragrances For Women,9,DOLCE FLORAL DROPS,554-DOL Inspired by the fragrance notes of DOLCE FLORAL DROPS.,https://leparfum.com.gr/en/fragrances-for-women/554-dol-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36709-home_default/554-dol-wp.jpg,91
642,552-DOL WP,WP142,Fragrances For Women,9,ANTHOLOGY L'IMPERATRICE 3,552-DOL Inspired by the fragrance notes of ANTHOLOGY L'IMPERATRICE 3.,https://leparfum.com.gr/en/fragrances-for-women/552-dol-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36679-home_default/552-dol-wp.jpg,91
641,551-COUR WP,WP141,Fragrances For Women,9,HYPERBOLE - COURREGES,inspired by the fragrance notes of HYPERBOLE - COURREGES.,https://leparfum.com.gr/en/fragrances-for-women/hyperbole-courreges-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36664-home_default/hyperbole-courreges-type.jpg,91
640,550-COA WP,WP140,Fragrances For Women,9,COACH THE FRAGRANCE - COACH,inspired by the fragrance notes of COACH THE FRAGRANCE - COACH.,https://leparfum.com.gr/en/fragrances-for-women/coach-the-fragrance-coach-clone#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36649-home_default/coach-the-fragrance-coach-clone.jpg,91
639,549-CLI WP,WP139,Fragrances For Women,9,SIMPLY - CLINIQUE,Inspired by the fragrance notes of SIMPLY - CLINIQUE.,https://leparfum.com.gr/en/fragrances-for-women/simply-clinique-fragrance-dupe#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36634-home_default/simply-clinique-fragrance-dupe.jpg,92
638,548-CLI WP,WP138,Fragrances For Women,9,HAPPY - CLINIQUE,Inspired by the fragrance notes of HAPPY - CLINIQUE.,https://leparfum.com.gr/en/fragrances-for-women/happy-woman-clinique-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36619-home_default/happy-woman-clinique-type.jpg,92
637,547-CLI WP,WP137,Fragrances For Women,9,BEYOND ROSE - CLINIQUE,Inspired by the fragrance notes of BEYOND ROSE - CLINIQUE.,https://leparfum.com.gr/en/fragrances-for-women/beyond-rose-clinique-clone#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36604-home_default/beyond-rose-clinique-clone.jpg,92
636,546-CLI WP,WP136,Fragrances For Women,9,AROMATICS IN WHITE - CLINIQUE,Inspired by the fragrance notes of AROMATICS IN WHITE - CLINIQUE.,https://leparfum.com.gr/en/fragrances-for-women/aromatics-in-white-clinique-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36589-home_default/aromatics-in-white-clinique-type.jpg,92
635,545-CLI WP,WP135,Fragrances For Women,9,AROMATICS ELIXIR - CLINIQUE,Inspired by the fragrance notes of AROMATICS ELIXIR - CLINIQUE.,https://leparfum.com.gr/en/fragrances-for-women/aromatics-elixir-clinique-clone#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36574-home_default/aromatics-elixir-clinique-clone.jpg,92
634,544-DRC W,WP134,Fragrances For Women,9,TENDRE POISON,544-DRC W Inspired by the fragrance notes of TENDRE POISON.,https://leparfum.com.gr/en/fragrances-for-women/544-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36559-home_default/544-drc-w.jpg,92
633,542-DRC W,WP133,Fragrances For Women,9,PURE POISON,542-DRC W Inspired by the fragrance notes of PURE POISON.,https://leparfum.com.gr/en/fragrances-for-women/542-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36544-home_default/542-drc-w.jpg,92
632,541-DRC W,WP132,Fragrances For Women,9,,541-DRC W Inspired by the fragrance notes of POISON GIRL,https://leparfum.com.gr/en/fragrances-for-women/541-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36529-home_default/541-drc-w.jpg,92
631,540-DRC W,WP131,Fragrances For Women,9,,540-DRC W Inspired by the fragrance notes of POISON,https://leparfum.com.gr/en/fragrances-for-women/540-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36514-home_default/540-drc-w.jpg,92
630,537-DRC W,WP130,Fragrances For Women,9,,537-DRC W Inspired by the fragrance notes of Fragrance MISS CHERIE,https://leparfum.com.gr/en/fragrances-for-women/537-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36499-home_default/537-drc-w.jpg,92
629,536-DRC W,WP129,Fragrances For Women,9,BLOOMING BOUQUET,"536-DRC W Inspired by the fragrance notes of BLOOMING BOUQUET. Fragrance floral, rose, fresh, fruity, musky, powdery, citrus, sweet.",https://leparfum.com.gr/en/fragrances-for-women/536-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36484-home_default/536-drc-w.jpg,92
628,535-DRC W,WP128,Fragrances For Women,9,,535-DRC W Inspired by the fragrance notes of MISS ABSOLUTELY BLOOMING,https://leparfum.com.gr/en/fragrances-for-women/535-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36469-home_default/535-drc-w.jpg,92
627,534-DRC W,WP127,Fragrances For Women,9,MISS,534-DRC W Inspired by the fragrance notes of MISS. Flowery fragrance.,https://leparfum.com.gr/en/fragrances-for-women/534-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36454-home_default/534-drc-w.jpg,92
626,533-DRC W,WP126,Fragrances For Women,9,MIDNIGHT POISON,533-DRC W Inspired by the fragrance notes of MIDNIGHT POISON.,https://leparfum.com.gr/en/fragrances-for-women/533-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36439-home_default/533-drc-w.jpg,92
625,532-DRC W,WP125,Fragrances For Women,9,JOY,"532-DRC W Inspired by the fragrance notes of JOY. Vibrant smile of flowers and citrus fruits, the smooth caress of woods and the serenity of musks.",https://leparfum.com.gr/en/fragrances-for-women/532-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36424-home_default/532-drc-w.jpg,92
624,531-DRC W,WP124,Fragrances For Women,9,J' ADORE IN JOY,531-DRC W Inspired by the fragrance notes of J' ADORE IN JOY. Floral with a salty taste.,https://leparfum.com.gr/en/fragrances-for-women/531-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36409-home_default/531-drc-w.jpg,92
623,530-DRC W,WP123,Fragrances For Women,9,J' ADORE,530-DRC W Inspired by the fragrance notes of J' ADORE.,https://leparfum.com.gr/en/fragrances-for-women/530-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36394-home_default/530-drc-w.jpg,92
622,529-DRC W,WP122,Fragrances For Women,9,HYPNOTIC POISON EAU SENSUELLE,529-DRC W Inspired by the fragrance notes of HYPNOTIC POISON EAU SENSUELLE.,https://leparfum.com.gr/en/fragrances-for-women/529-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36379-home_default/529-drc-w.jpg,92
621,528-DRC W,WP121,Fragrances For Women,9,HYPNOTIC POISON,528-DRC W Inspired by the fragrance notes of HYPNOTIC POISON.,https://leparfum.com.gr/en/fragrances-for-women/528-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36364-home_default/528-drc-w.jpg,92
620,527-DRC W,WP120,Fragrances For Women,9,GRAND BAL,527-DRC W Inspired by the fragrance notes of GRAND BAL.,https://leparfum.com.gr/en/fragrances-for-women/527-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36349-home_default/527-drc-w.jpg,92
619,526-DRC W,WP119,Fragrances For Women,9,,526-DRC W Inspired by the fragrance notes of ESCALE A PORTOFINO,https://leparfum.com.gr/en/fragrances-for-women/526-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36334-home_default/526-drc-w.jpg,92
618,525-DRC W,WP118,Fragrances For Women,9,DUNE,525-DRC W Inspired by the fragrance notes of DUNE.,https://leparfum.com.gr/en/fragrances-for-women/525-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36319-home_default/525-drc-w.jpg,92
617,524-DRC W,WP117,Fragrances For Women,9,DOLCE VITA,524-DRC W Inspired by the fragrance notes of DOLCE VITA.,https://leparfum.com.gr/en/fragrances-for-women/524-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36304-home_default/524-drc-w.jpg,92
616,521-DRC W,WP116,Fragrances For Women,9,ADDICT,521-DRC W Inspired by the fragrance notes of ADDICT.,https://leparfum.com.gr/en/fragrances-for-women/521-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36289-home_default/521-drc-w.jpg,92
615,520-CHO WP,WP115,Fragrances For Women,9,WISH - CHOPARD,inspired by the fragrance notes of WISH - CHOPARD.,https://leparfum.com.gr/en/fragrances-for-women/wish-chopard-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36274-home_default/wish-chopard-similar-type.jpg,93
614,519-CHO WP,WP114,Fragrances For Women,9,HAPPY SPIRIT AMIRA D'AMOUR - CHOPARD,inspired by the fragrance notes of HAPPY SPIRIT AMIRA D'AMOUR - CHOPARD.,https://leparfum.com.gr/en/fragrances-for-women/happy-spirit-amira-chopard-clone#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36259-home_default/happy-spirit-amira-chopard-clone.jpg,93
613,518-CHO WP,WP113,Fragrances For Women,9,CASMIR - CHOPARD,inspired by the fragrance notes of CASMIR - CHOPARD.,https://leparfum.com.gr/en/fragrances-for-women/casmir-chopard-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36244-home_default/casmir-chopard-type.jpg,93
612,517-CHL WP,WP112,Fragrances For Women,9,SEE - CHLOE,517-CHL WP Inspired by the fragrance notes of SEE - CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/517-chl-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36229-home_default/517-chl-wp.jpg,93
611,516-CHL WP,WP111,Fragrances For Women,9,ROSES DE CHLOE - CHLOE,516-CHL WP Inspired by the fragrance notes of ROSES DE CHLOE - CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/516-chl-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36214-home_default/516-chl-wp.jpg,93
610,515-CHL WP,WP110,Fragrances For Women,9,NOMADE - CHLOE,515-CHL WP Inspired by the fragrance notes of NOMADE - CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/515-chl-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36199-home_default/515-chl-wp.jpg,93
609,514-CHL WP,WP109,Fragrances For Women,9,LOVE STORY - CHLOE,514-CHL WP Inspired by the fragrance notes of LOVE STORY - CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/514-chl-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36184-home_default/514-chl-wp.jpg,93
608,513-CHL WP,WP108,Fragrances For Women,9,LOVE - CHLOE,513-CHL WP Inspired by the fragrance notes of LOVE - CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/513-chl-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36169-home_default/513-chl-wp.jpg,93
607,512-CHL WP,WP107,Fragrances For Women,9,L'EAU DE CHLOE,512-CHL WP Inspired by the fragrance notes of L'EAU DE CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/512-chl-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36154-home_default/512-chl-wp.jpg,93
606,511-CHL WP,WP106,Fragrances For Women,9,FLEUR DE PARFUM - CHLOE,511-CHL WP Inspired by the fragrance notes of FLEUR DE PARFUM - CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/511-chl-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36139-home_default/511-chl-wp.jpg,93
605,510-CHL WP,WP105,Fragrances For Women,9,Chloé,510-CHL WP Inspired by the fragrance notes of Chloé.,https://leparfum.com.gr/en/fragrances-for-women/510-chl-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36124-home_default/510-chl-wp.jpg,93
604,509-CHA W,WP104,Fragrances For Women,9,GABRIELLE,"509-CHA Inspired by the fragrance notes of GABRIELLE. Ylang-ylang, Jasmine, Orange blossom, Grasse tuberose, Mandarin, Grapefruit, Blackcurrant, Sandalwood, Musk",https://leparfum.com.gr/en/fragrances-for-women/509-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36109-home_default/509-cha-w.jpg,93
603,508-CHA W,WP103,Fragrances For Women,9,,508-CHA W Inspired by the fragrance Coco Black.,https://leparfum.com.gr/en/fragrances-for-women/508-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36094-home_default/508-cha-w.jpg,93
602,507-CHA W,WP102,Fragrances For Women,9,,507-CHA W Inspired by the fragrance of COCON MADEM INTENSE.,https://leparfum.com.gr/en/fragrances-for-women/507-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36079-home_default/507-cha-w.jpg,93
601,506-CHA W,WP101,Fragrances For Women,9,,506-CHA W Inspired by the fragrance of COCON MADEM.,https://leparfum.com.gr/en/fragrances-for-women/506-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36064-home_default/506-cha-w.jpg,93
600,505-CHA W,WP100,Fragrances For Women,9,,505-CHA W Inspired by the fragrance of COCO EAUDEPARFUM,https://leparfum.com.gr/en/fragrances-for-women/505-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36049-home_default/505-cha-w.jpg,93
599,504-CHA W,WP099,Fragrances For Women,9,,"504-CHA W Inspired by the fragrance of Five L'EAU. Citrus, aldehydic",https://leparfum.com.gr/en/fragrances-for-women/504-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36034-home_default/504-cha-w.jpg,93
598,503-CHA W,WP098,Fragrances For Women,9,,503-CHA W inspired by the fragrance of No 5 EAU PREMIER.,https://leparfum.com.gr/en/fragrances-for-women/503-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36019-home_default/503-cha-w.jpg,93
597,502-CHA W,WP097,Fragrances For Women,9,,502-CHA W Inspired by the fragrance of No 5.,https://leparfum.com.gr/en/fragrances-for-women/502-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/36004-home_default/502-cha-w.jpg,93
596,501-CHA W,WP096,Fragrances For Women,9,,501-CHA W Inspired by the fragrance of No 19 POUDRE.,https://leparfum.com.gr/en/fragrances-for-women/501-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35989-home_default/501-cha-w.jpg,93
595,500-CHA W,WP095,Fragrances For Women,9,,500-CHA W Inspired by the fragrance of No 19.,https://leparfum.com.gr/en/fragrances-for-women/500-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35974-home_default/500-cha-w.jpg,93
594,499-CHA,WP094,Fragrances For Women,9,,499-CHA W Inspired by the fragrance of CHANCE EAU TENDRE,https://leparfum.com.gr/en/fragrances-for-women/499-cha#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35959-home_default/499-cha.jpg,93
593,498-CHA W,WP093,Fragrances For Women,9,,"498-CHA W Inspired by the fragrance of CHANCE EAU FRAICHE. Fragrance woody, citrus, aromatic, floral, musky, powdery, earthy, white floral, patchouli, soft spicy.",https://leparfum.com.gr/en/fragrances-for-women/498-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35944-home_default/498-cha-w.jpg,93
592,497-CHA W,WP092,Fragrances For Women,9,,497-CHA W Inspired by the fragrance of CHANCE.,https://leparfum.com.gr/en/fragrances-for-women/497-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35929-home_default/497-cha-w.jpg,93
591,1068-CHA W,WP091,Fragrances For Women,9,,"1068-CHA W Inspired by the fragrance of Boy. Unisex perfume aromatic, powdery, fresh spicy, vanilla, citrus, lavender, woody, musky, rose, warm spicy.",https://leparfum.com.gr/en/fragrances-for-women/1068-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35914-home_default/1068-cha-w.jpg,94
590,494-CHA W,WP090,Fragrances For Women,9,,494-CHA W Inspired by the fragrance of Allure.,https://leparfum.com.gr/en/fragrances-for-women/494-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35899-home_default/494-cha-w.jpg,94
589,493-CER W,WP089,Fragrances For Women,9,,"493-CER W Inspired by the aromatic notes of 1881 CERRUTI FOR WOMEN. Mimosa, Iris, Jasmine, Violet, Bergamot, Rose, Tuberose, Sandalwood, Vanilla, Musk, Cedar, Amber, Narcissus",https://leparfum.com.gr/en/fragrances-for-women/493-cer-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35884-home_default/493-cer-w.jpg,94
588,492-CARV WP,WP088,Fragrances For Women,9,LE PARFUM - CARVEN,492-CARV Inspired by the fragrance notes of LE PARFUM - CARVEN.,https://leparfum.com.gr/en/fragrances-for-women/492-carv-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35869-home_default/492-carv-wp.jpg,94
585,489-CRT WP,WP085,Fragrances For Women,9,LA PANTHERE - CARTIER,489-CRT Mystique Inspired by the fragrance notes of LA PANTHERE - CARTIER.,https://leparfum.com.gr/en/fragrances-for-women/489-crt-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35824-home_default/489-crt-wp.jpg,94
584,488-CRT WP,WP084,Fragrances For Women,9,CARAT - CARTIER,488-CRT Inspired by the fragrance notes of CARAT - CARTIER.,https://leparfum.com.gr/en/fragrances-for-women/488-crt-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35809-home_default/488-crt-wp.jpg,94
583,487-CRT WP,WP083,Fragrances For Women,9,BAISER VOLE - CARTIER,487-CRT Inspired by the fragrance notes of BAISER VOLE - CARTIER.,https://leparfum.com.gr/en/fragrances-for-women/487-crt-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35794-home_default/487-crt-wp.jpg,94
582,485-CAR WP,WP082,Fragrances For Women,9,GOOD GIRL,485-CAR Inspired by the fragrance notes of GOOD GIRL.,https://leparfum.com.gr/en/fragrances-for-women/485-car-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35779-home_default/485-car-wp.jpg,94
581,484-CAR W,WP081,Fragrances For Women,9,212 WHITE,484-CAR W Inspired by the fragrance notes of 212 WHITE.,https://leparfum.com.gr/en/fragrances-for-women/484-car-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35764-home_default/484-car-w.jpg,94
580,483-CAR WP,WP080,Fragrances For Women,9,212 VIP WILD PARTY,483-CAR Inspired by the fragrance notes of 212 VIP WILD PARTY. Sweet perfume.,https://leparfum.com.gr/en/fragrances-for-women/483-car-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35749-home_default/483-car-wp.jpg,94
579,482-CAR W,WP079,Fragrances For Women,9,212 vip rose,482-CAR W inspired by the fragrance notes of 212 vip rose.,https://leparfum.com.gr/en/fragrances-for-women/482-car-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35734-home_default/482-car-w.jpg,94
578,481-CAR W,WP078,Fragrances For Women,9,212 VIP,481-CAR W Inspired by the fragrance notes of 212 VIP.,https://leparfum.com.gr/en/fragrances-for-women/481-car-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35719-home_default/481-car-w.jpg,94
577,480-CAR W,WP077,Fragrances For Women,9,212 SEXY,480-CAR Inspired by the fragrance notes of 212 SEXY.,https://leparfum.com.gr/en/fragrances-for-women/480-car-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35704-home_default/480-car-w.jpg,94
576,478-CAL WP,WP076,Fragrances For Women,9,SECRET OBSESSION - CALVIN KLEIN,478-CAL WP Inspired by the fragrance notes of SECRET OBSESSION - CALVIN KLEIN.,https://leparfum.com.gr/en/fragrances-for-women/478-cal-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35689-home_default/478-cal-wp.jpg,94
575,477-CAL WP,WP075,Fragrances For Women,9,REVEAL - CALVIN KLEIN,477-CAL WP Inspired by the fragrance notes of REVEAL - CALVIN KLEIN.,https://leparfum.com.gr/en/fragrances-for-women/477-cal-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35674-home_default/477-cal-wp.jpg,94
574,1052-CAL,WP074,Fragrances For Women,9,ONE SUMMER 2014 - CALVIN KLEIN,"1052-CAL MP Inspired by the fragrance notes of ONE SUMMER 2014 - CALVIN KLEIN. Unisex perfume citrus, aromatic, sweet, woody, coconut, fresh spicy, ozonic, vanilla, aquatic.",https://leparfum.com.gr/en/fragrances-for-women/1052-cal#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35659-home_default/1052-cal.jpg,94
573,475-CAL W,WP073,Fragrances For Women,9,OBSESSION - CALVIN KLEIN,475-CAL W Inspired by the fragrance notes of OBSESSION - CALVIN KLEIN.,https://leparfum.com.gr/en/fragrances-for-women/475-cal-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35644-home_default/475-cal-w.jpg,94
572,474-CAL WP,WP072,Fragrances For Women,9,OBSESSED - CALVIN KLEIN,474-CAL WP Inspired by the fragrance notes of OBSESSED - CALVIN KLEIN.,https://leparfum.com.gr/en/fragrances-for-women/474-cal-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35629-home_default/474-cal-wp.jpg,94
571,473-CAL WP,WP071,Fragrances For Women,9,EUPHORIA GOLD-CK,"473-CAL WP Inspired by the fragrance notes of EUPHORIA GOLD-CK.Μέλι, γλυκό, κουμ κουάτ, βερίκοκο, γαρδένια, νάρκισσος",https://leparfum.com.gr/en/fragrances-for-women/473-cal-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35614-home_default/473-cal-wp.jpg,94
570,472-CAL WP,WP070,Fragrances For Women,9,EUPHORIA - CALVIN KLEIN,472-CAL WP Inspired by the fragrance notes of EUPHORIA - CALVIN KLEIN.,https://leparfum.com.gr/en/fragrances-for-women/472-cal-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35599-home_default/472-cal-wp.jpg,94
569,470-CAL WP,WP069,Fragrances For Women,9,ETERNITY - CALVIN KLEIN,470-CAL WP Inspired by the fragrance notes of ETERNITY - CALVIN KLEIN.,https://leparfum.com.gr/en/fragrances-for-women/470-cal-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35584-home_default/470-cal-wp.jpg,94
568,469-CAL WP,WP068,Fragrances For Women,9,ESCAPE - CALVIN KLEIN,469-CAL WP Inspired by the fragrance notes of ESCAPE - CALVIN KLEIN.,https://leparfum.com.gr/en/fragrances-for-women/469-cal-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35569-home_default/469-cal-wp.jpg,94
567,468-CAL WP,WP067,Fragrances For Women,9,DOWN TOWN - CALVIN KLEIN,468-CAL WP Inspired by the fragrance notes of DOWN TOWN - CALVIN KLEIN.,https://leparfum.com.gr/en/fragrances-for-women/468-cal-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35554-home_default/468-cal-wp.jpg,94
566,467-CAL WP,WP066,Fragrances For Women,9,CONTRADICTION - CALVIN KLEIN,467-CAL WP Inspired by the fragrance notes of CONTRADICTION - CALVIN KLEIN.,https://leparfum.com.gr/en/fragrances-for-women/467-cal-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35539-home_default/467-cal-wp.jpg,94
565,465-CAL WP,WP065,Fragrances For Women,9,BEAUTY - CALVIN KLEIN,465-CAL WP Inspired by the fragrance notes of BEAUTY - CALVIN KLEIN.,https://leparfum.com.gr/en/fragrances-for-women/465-cal-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35524-home_default/465-cal-wp.jpg,95
564,464-CAC W,WP064,Fragrances For Women,9,YES I AM,464-CAC W Inspired by the fragrance notes of YES I AM.,https://leparfum.com.gr/en/fragrances-for-women/464-cac-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35509-home_default/464-cac-w.jpg,95
563,463-CAC W,WP063,Fragrances For Women,9,NOA,463-CAC W Inspired by the fragrance notes of NOA.,https://leparfum.com.gr/en/fragrances-for-women/463-cac-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/35494-home_default/463-cac-w.jpg,95
